source,target
EIF4A3,DDX5
EIF4A3,MTREX
EIF4A3,FUS
EIF4A3,SRSF1
EIF4A3,ACIN1
EIF4A3,SNRNP40
EIF4A3,UPF3B
EIF4A3,EIF4A1
EIF4A3,PABPC1
EIF4A3,SRSF7
EIF4A3,EIF4A2
EIF4A3,NCBP2
EIF4A3,HNRNPA1
EIF4A3,UPF2
EIF4A3,CHTOP
EIF4A3,MAGOH
EIF4A3,SRSF3
EIF4A3,UPF3A
EIF4A3,NXF3
EIF4A3,NGDN
EIF4A3,POLDIP3
EIF4A3,SMG1
EIF4A3,EIF4G1
EIF4A3,EIF4E
EIF4A3,NXF1
EIF4A3,HNRNPC
EIF4A3,RNPS1
EIF4A3,RBM8A
EIF4A3,UPF1
EIF4A3,CWC25
EIF4A3,SAP18
SNRNP40,SF3A1
SNRNP40,RRP9
SNRNP40,SNRPA
SNRNP40,SNRNP27
SNRNP40,MPHOSPH10
SNRNP40,SNRPC
SNRNP40,LSM8
SNRNP40,LSM7
SNRNP40,SNRPA1
SNRNP40,RBM42
SNRNP40,POP1
SNRNP40,RBM48
SNRNP40,TXNL4A
SNRNP40,POP5
SNRNP40,SF3A3
SNRNP40,LSM2
SNRNP40,NOP10
SNRNP40,DDX23
SNRNP40,SNU13
SNRNP40,LSM5
SNRNP40,CD2BP2
SNRNP40,AAR2
SNRNP40,LSM4
SNRNP40,MAGOH
SNRNP40,MFAP1
SNRNP40,USP39
SNRNP40,LSM6
SNRNP40,SNRPG
SNRNP40,PRPF3
SNRNP40,PRPF4B
SNRNP40,SART1
SNRNP40,RPP30
SNRNP40,TCERG1
SNRNP40,PRPF6
SNRNP40,POP7
SNRNP40,SNRNP70
SNRNP40,LSM3
SNRNP40,PRPF31
SNRNP40,PRPF4
SNRNP40,SNRPN
SNRNP40,PPIH
SNRPA1,SF3A1
SNRPA1,SF3A2
SNRPA1,SNRPA
SNRPA1,SNRPC
SNRPA1,LSM8
SNRPA1,LSM7
SNRPA1,SNRNP70
SNRPA1,TFIP11
SNRPA1,CTNNBL1
SNRPA1,SF3B2
SNRPA1,DDX46
SNRPA1,SNRPN
SNRPA1,LSM3
SNRPA1,PRPF31
SNRPA1,SNIP1
SNRPA1,PRPF4
SNRPA1,WBP4
SNRPA1,SART1
SNRPA1,IK
SNRPA1,SRSF1
SNRPA1,TCERG1
SNRPA1,PRPF6
SNRPA1,SMU1
SNRPA1,LSM5
SNRPA1,PRPF39
SNRPA1,NCBP2
SNRPA1,U2AF2
SNRPA1,LSM4
SNRPA1,U2SURP
SNRPA1,MFAP1
SNRPA1,PRPF3
SNRPA1,RBM25
SNRPA1,SF3B5
SNRPA1,SNRPG
SNRPA1,LSM6
SNRPA1,RBMX2
SNRPA1,HTATSF1
SNRPA1,CWC25
SNRPA1,SF3B4
SNRPA1,DDX23
SNRPA1,SNU13
SNRPA1,SF3B1
SNRPA1,TXNL4A
SNRPA1,SF3A3
SNRPA1,SMNDC1
SNRPA1,LSM2
MAGOH,PNN
MAGOH,CCDC9
MAGOH,SRSF1
MAGOH,ACIN1
MAGOH,UPF3B
MAGOH,EIF4A1
MAGOH,UPF2
MAGOH,CHTOP
MAGOH,IPO13
MAGOH,SNRPG
MAGOH,RBM8A
MAGOH,UPF3A
MAGOH,SAP18
MAGOH,SRSF3
MAGOH,UPF1
MAGOH,RNPS1
RBM8A,PNN
RBM8A,AGO2
RBM8A,CCDC9
RBM8A,SRSF1
RBM8A,CCNT1
RBM8A,UPF3B
RBM8A,PABPC1
RBM8A,NCBP2
RBM8A,UPF2
RBM8A,IPO13
RBM8A,SRSF3
RBM8A,UPF3A
RBM8A,SMG1
RBM8A,SMG7
RBM8A,NXF1
RBM8A,DICER1
RBM8A,RNPS1
RBM8A,UPF1
RBM8A,CWC25
RBM8A,SAP18
SNRPG,SF3A1
SNRPG,SF3A2
SNRPG,WDR77
SNRPG,SNRPA
SNRPG,SNRNP27
SNRPG,SNRPC
SNRPG,SYMPK
SNRPG,LSM8
SNRPG,LSM7
SNRPG,SRSF1
SNRPG,TGS1
SNRPG,RBM25
SNRPG,RBM42
SNRPG,PRPF6
SNRPG,MFAP1
SNRPG,TXNL4B
SNRPG,TXNL4A
SNRPG,SF3B4
SNRPG,GEMIN6
SNRPG,LUC7L
SNRPG,SNIP1
SNRPG,LSM6
SNRPG,TCERG1
SNRPG,LSM3
SNRPG,ZRSR2
SNRPG,PPIH
SNRPG,U2AF2
SNRPG,GEMIN2
SNRPG,SART1
SNRPG,DDX23
SNRPG,USP39
SNRPG,PRPF3
SNRPG,SF3B2
SNRPG,PRMT5
SNRPG,GEMIN4
SNRPG,PRPF31
SNRPG,NCBP2
SNRPG,SF3B1
SNRPG,RBMX2
SNRPG,ZMAT5
SNRPG,LUC7L2
SNRPG,UBL5
SNRPG,CTNNBL1
SNRPG,SF3B5
SNRPG,RBM41
SNRPG,SF3A3
SNRPG,PRPF4
SNRPG,LSM2
SNRPG,WBP4
SNRPG,SMU1
SNRPG,SNU13
SNRPG,TFIP11
SNRPG,STRAP
SNRPG,SNRPN
SNRPG,PRMT1
SNRPG,SNRNP70
SNRPG,DDX46
SNRPG,IK
SNRPG,LSM5
SNRPG,SNRNP35
SNRPG,LSM4
SNRPG,ERH
SNRPG,CLNS1A
SNRPG,HTATSF1
SNRPG,CWC25
ST3GAL2,C1GALT1C1
ST3GAL2,GLB1
ST3GAL2,FUT1
ST3GAL2,ST6GALNAC4
ST3GAL2,C1GALT1
ST3GAL2,GCNT1
ST3GAL2,GCNT3
ST3GAL2,ST8SIA1
ST3GAL2,FUT2
ST3GAL2,ST3GAL1
ST3GAL2,B3GALT4
EEF1A2,RAN
EEF1A2,EEF1B2
EEF1A2,PAPSS2
EEF1A2,PAPSS1
EEF1A2,ETF1
EEF1A2,EEF1A1
EEF1A2,HSF1
EEF1A2,EEF1D
GALNT6,C1GALT1
GALNT6,GCNT1
GALNT11,GCNT1
GALNT12,GCNT1
GCNT1,GALNT7
GCNT1,GALNT1
GCNT1,GALNT10
GCNT1,C1GALT1C1
GCNT1,GALNT2
GCNT1,B4GALT5
GCNT1,GALNT3
GCNT1,GCNT3
GCNT1,C1GALT1
GCNT1,ST3GAL1
C1GALT1,C1GALT1C1
C1GALT1,GALNT2
C1GALT1,GCNT3
C1GALT1,ST3GAL1
ST3GAL1,C1GALT1C1
ST3GAL1,GLB1
ST3GAL1,FUT1
ST3GAL1,ST6GALNAC4
ST3GAL1,ST8SIA1
ST3GAL1,GCNT3
ST3GAL1,FUT2
ST3GAL1,B3GALT4
C1GALT1C1,GCNT3
LMCD1,GATA6
GATA6,ZFPM2
GATA6,LOXL2
PSMD5,PSMD9
PSMD5,PSMD10
PSMD10,CDK4
PSMD10,PSMD9
PSMD10,PAAF1
PSMD10,MDM2
DERL2,AMFR
DERL2,SEL1L
DERL2,EMC2
DERL2,EDEM1
DERL2,AUP1
DERL2,UFD1
DERL2,NPLOC4
DERL2,UBE2J1
DERL2,FAF2
DERL2,EMC3
DERL2,OS9
DERL2,HSPA5
AMFR,INSIG2
AMFR,FAF2
AMFR,UFD1
AMFR,MARCHF6
AMFR,NGLY1
AMFR,UBE2G2
AMFR,SEL1L
AMFR,UBXN1
AMFR,UBE2G1
AMFR,GPI
AMFR,ERLIN2
AMFR,OS9
AMFR,INSIG1
SEL1L,EDEM1
SEL1L,FAM8A1
SEL1L,FAF2
SEL1L,DNAJC10
SEL1L,RNF139
SEL1L,EDEM3
SEL1L,OS9
SEL1L,HSPA5
SEL1L,AUP1
SEL1L,FOXRED2
SEL1L,UBE2J1
EMC2,EMC9
EMC2,EMC1
EMC2,EMC8
EMC2,EMC7
EMC2,EMC6
EMC2,EMC3
EDEM1,XBP1
EDEM1,CALR
EDEM1,MAN2C1
EDEM1,EDEM2
EDEM1,DNAJC10
EDEM1,EDEM3
EDEM1,HSPA5
EDEM1,OS9
AUP1,FAF2
AUP1,OS9
AUP1,UBE2G2
AUP1,UBE2J1
UFD1,RNF125
UFD1,FAF2
UFD1,UBXN7
UFD1,NSFL1C
UFD1,UBE4A
UFD1,UBXN1
UFD1,NPLOC4
UFD1,PLAA
UFD1,UBE4B
UFD1,SKP2
UFD1,YOD1
UFD1,VCPIP1
UFD1,USP13
UFD1,IFT74
UFD1,FAF1
UFD1,TTC26
NPLOC4,RNF125
NPLOC4,FAF2
NPLOC4,UBXN1
NPLOC4,UBXN7
NPLOC4,ASPSCR1
NPLOC4,VCPIP1
NPLOC4,YOD1
NPLOC4,TTC26
NPLOC4,FAF1
NPLOC4,IFT74
NPLOC4,PLAA
NPLOC4,UBE4B
NPLOC4,PHF20
NPLOC4,UBE4A
NPLOC4,NSFL1C
UBE2J1,FAF2
UBE2J1,OS9
UBE2J1,UBE2G2
UBE2J1,UBE2G1
FAF2,OS9
FAF2,BAG6
FAF2,UBXN1
FAF2,UBXN7
FAF2,MAGED1
FAF2,UBL4A
EMC3,EMC8
EMC3,UBE2G2
EMC3,EMC9
EMC3,EMC1
EMC3,EMC6
EMC3,DCTN4
EMC3,EMC7
OS9,FAM8A1
OS9,HSP90B1
OS9,RNF139
OS9,EDEM3
OS9,HYOU1
OS9,EGLN1
OS9,MAN1B1
OS9,FOXRED2
OS9,P4HB
OS9,HSPA5
OS9,SERPINA1
HSPA5,XBP1
HSPA5,SEC61A1
HSPA5,DNAJB9
HSPA5,HSPBP1
HSPA5,DNAJC10
HSPA5,SIL1
HSPA5,SOD1
HSPA5,HSPA4L
HSPA5,HSP90B1
HSPA5,PPIB
HSPA5,PDIA3
HSPA5,EIF2AK3
HSPA5,CALR
HSPA5,A2M
HSPA5,PDIA4
HSPA5,TFAM
HSPA5,ACE2
HSPA5,PRNP
HSPA5,ATF6
HSPA5,DNAJB4
HSPA5,DNAJA1
HSPA5,P4HB
HSPA5,FICD
HSPA5,DNAJC3
HSPA5,SNCA
HSPA5,DNAJC1
HSPA5,CASP7
HSPA5,HSPD1
HSPA5,PAWR
HSPA5,GPX4
HSPA5,MANF
HSPA5,ERN1
HSPA5,HYOU1
HSPA5,PDIA6
HSPA5,DDIT3
NCF2,MMP2
NCF2,ARF3
NCF2,CYBA
NCF2,NOX4
NCF2,VCAM1
NCF2,DUOX1
NCF2,RAP2B
NCF2,PRKCD
NCF2,RAC1
NCF2,PRKCB
NCF2,NCF4
NCF2,MMP9
NCF2,CYBB
NCF2,DUOX2
NCF4,MMP2
NCF4,CYBA
NCF4,NOX4
NCF4,VCAM1
NCF4,DUOX1
NCF4,PRKCD
NCF4,RAC1
NCF4,MMP9
NCF4,CYBB
NCF4,DUOX2
NCF4,PRKCB
DUOX2,CYBA
DUOX2,NOX4
DUOX2,DUOX1
CYBA,MMP2
CYBA,CYBB
CYBA,NOX4
CYBA,MMP9
CYBA,DUOX1
CYBA,VCAM1
CYBA,POLDIP2
CYBA,PRKCD
CYBB,MMP2
CYBB,NAMPT
CYBB,NOX4
CYBB,VCAM1
CYBB,DUOX1
CYBB,PRKCD
CYBB,MMP9
CYBB,AGER
CYBB,CAMK2A
CYBB,CAMK2B
NOX4,POLDIP2
NOX4,AGER
NOX4,DUOX1
KDM4B,ESR1
KDM4B,JMJD1C
ESR1,TFAP2C
ESR1,MAPK13
ESR1,RPS6KB1
ESR1,DDX5
ESR1,NFKB1
ESR1,CCND1
ESR1,MAPK14
ESR1,TBP
ESR1,AHR
ESR1,MDM2
ESR1,STRN
ESR1,PIK3CA
ESR1,STAT3
ESR1,ATAD2
ESR1,PELP1
ESR1,IRS1
ESR1,CEBPB
ESR1,FOS
ESR1,RPS6KB2
ESR1,EZH2
ESR1,CARM1
ESR1,NRIP1
ESR1,SP1
ESR1,MTA1
ESR1,MAPK11
ESR1,MEN1
ESR1,EBAG9
ESR1,CAV1
ESR1,TRIM24
ESR1,ESR2
ESR1,STAT1
ESR1,GTF2B
ESR1,JUN
ESR1,RUNX2
ESR1,NCOA3
ESR1,NCOA6
ESR1,GATA3
ESR1,FOXO1
ESR1,GREB1
ESR1,CYP19A1
ESR1,DDX17
ESR1,GPER1
ESR1,RELA
ESR1,NCOA1
ESR1,NCOA2
ESR1,GNA13
ESR1,IGF1R
ESR1,ACTB
ESR1,UBE3A
ESR1,HDAC2
ESR1,PHB2
ESR1,SAFB
ICAM3,CD209
ICAM3,ITGB2
ICAM3,ITGAL
ICAM3,ICAM2
CD209,BTN2A1
CD209,ICAM2
CD209,ARHGEF12
CD209,MUC1
CD209,LSP1
ITGB2,ITGB8
ITGB2,SPI1
ITGB2,SELPLG
ITGB2,C3
ITGB2,ITGAV
ITGB2,SELP
ITGB2,PIK3CA
ITGB2,ITGB7
ITGB2,ITGA1
ITGB2,ITGB6
ITGB2,THY1
ITGB2,ITGA5
ITGB2,VCAM1
ITGB2,ITGB5
ITGB2,ITGA2
ITGB2,JAM3
ITGB2,ITGA3
ITGB2,TLN1
ITGB2,SELE
ITGB2,ICAM4
ITGB2,ITGAL
ITGB2,ITGA10
ITGB2,PIK3CD
ITGB2,PRKD3
ITGB2,ITGB3
ITGB2,CD226
ITGB2,RGS14
ITGB2,ICAM2
ITGB2,PRKD2
ITGB2,ITGA6
ITGB2,PRKD1
ITGB2,CYTH1
ITGB2,TLN2
ITGB2,PIK3CB
ITGAL,ICAM5
ITGAL,ITGB8
ITGAL,ITGAV
ITGAL,ITGB7
ITGAL,ITGA1
ITGAL,ITGB6
ITGAL,ITGA5
ITGAL,VCAM1
ITGAL,ITGB5
ITGAL,ITGA2
ITGAL,ITGA3
ITGAL,CD226
ITGAL,CD58
ITGAL,RGS14
ITGAL,ICAM2
ITGAL,PRKD2
ITGAL,ITGA10
ITGAL,ITGB3
ITGAL,PRKD1
ICAM2,EZR
ICAM2,MSN
ICAM2,RDX
PPP2CB,PPP2R5B
PPP2CB,PPME1
PPP2CB,FGFR1OP
PPP2CB,INTS6
PPP2CB,RPS6KB2
PPP2CB,INTS3
PPP2CB,MAP2K2
PPP2CB,REC8
PPP2CB,RELA
PPP2CB,PPP2R1A
PPP2CB,PPP2R2B
PPP2CB,PPP2R5E
PPP2CB,PPP3CB
PPP2CB,PPP2R3B
PPP2CB,TNNI3
PPP2CB,PPP2R2A
PPP2CB,PPP4R2
PPP2CB,NFKB1
PPP2CB,PRKCB
PPP2CB,PPP3CA
PPP2CB,BCL2
PPP2CB,IRAK1
PPP2CB,IRAK4
PPP2CB,PPP2R5A
PPP2CB,STRN3
PPP2CB,PRKCG
PPP2CB,TGFBR2
PPP2CB,PPP3R1
PPP2CB,PPP2R5D
PPP2CB,PRKCA
PPP2CB,PPP4R1
PPP2CB,YAP1
PPP2CB,STK3
PPP2CB,PPP2CA
PPP2CB,PPP2R1B
PPP2CB,MAP2K1
PPP2CB,RPS6KB1
PPP2CB,STRN
PPP2CB,STRN4
PPP2CB,PPP2R5C
PPP2CB,IGBP1
PPP2CB,INTS5
PPP2CB,INTS1
PPP2CB,PRKCZ
PPP2CB,PTPA
PPP2CB,PRKCI
STRN3,STRN
STRN3,PPP2R1B
STRN3,PPP2R1A
STRN3,STK25
STRN3,PPP2CA
STRN3,PDCD10
STRN3,STK24
STRN3,STRN4
STRN3,STK26
STRN3,TRAF3IP3
STRN3,SIKE1
STK24,CAB39
STK24,STRN
STK24,PPP2R1B
STK24,PPP2R1A
STK24,STK25
STK24,TRAF3IP3
STK24,SIKE1
STK24,PDCD10
STK24,CDC42
STK24,PPP2CA
STK24,CAB39L
STK24,STK26
STK24,STRN4
PDCD10,STRN
PDCD10,PXN
PDCD10,PPP2R1B
PDCD10,PPP2R1A
PDCD10,STK25
PDCD10,ITGB1BP1
PDCD10,TRAF3IP3
PDCD10,SIKE1
PDCD10,STRN4
PDCD10,PPP2CA
PDCD10,STK26
PDCD10,KRIT1
PPP2R1B,PPP2R5B
PPP2R1B,RPS6KB1
PPP2R1B,NFKB1
PPP2R1B,PPP1R1A
PPP2R1B,PPP2R5A
PPP2R1B,STRN
PPP2R1B,PPP2R3A
PPP2R1B,PPP4C
PPP2R1B,PRKCI
PPP2R1B,RPS6KB2
PPP2R1B,INTS6
PPP2R1B,RYR2
PPP2R1B,TRAF3IP3
PPP2R1B,PPP2R5E
PPP2R1B,RELA
PPP2R1B,PPP2R1A
PPP2R1B,PPP2R2B
PPP2R1B,INTS3
PPP2R1B,PPME1
PPP2R1B,SIKE1
PPP2R1B,IRAK1
PPP2R1B,IRAK4
PPP2R1B,BCL2
PPP2R1B,PPP2R2A
PPP2R1B,STK25
PPP2R1B,STK3
PPP2R1B,YAP1
PPP2R1B,PPP2CA
PPP2R1B,PPP2R5D
PPP2R1B,PRKCA
PPP2R1B,TGFBR2
PPP2R1B,PPP2R5C
PPP2R1B,STRN4
PPP2R1B,INTS5
PPP2R1B,INTS1
PPP2R1B,PRKCZ
PPP2R1A,PPP2R5B
PPP2R1A,RPS6KB1
PPP2R1A,NFKB1
PPP2R1A,PPP3R1
PPP2R1A,PPP1R1A
PPP2R1A,PPP2R5A
PPP2R1A,MAP2K2
PPP2R1A,STRN
PPP2R1A,PPP2R3A
PPP2R1A,PPP4C
PPP2R1A,PRKCI
PPP2R1A,MAP2K1
PPP2R1A,RPS6KB2
PPP2R1A,INTS6
PPP2R1A,INTS3
PPP2R1A,ARID1A
PPP2R1A,STK3
PPP2R1A,YAP1
PPP2R1A,PPP2CA
PPP2R1A,PPP2R5D
PPP2R1A,PRKCA
PPP2R1A,TGFBR2
PPP2R1A,INTS8
PPP2R1A,PPP2R5C
PPP2R1A,STRN4
PPP2R1A,PRKCZ
PPP2R1A,INTS1
PPP2R1A,PTPA
PPP2R1A,INTS5
PPP2R1A,TRAF3IP3
PPP2R1A,RYR2
PPP2R1A,PPP2R5E
PPP2R1A,PPP3CB
PPP2R1A,INTS9
PPP2R1A,RELA
PPP2R1A,PPP2R2B
PPP2R1A,REC8
PPP2R1A,PPME1
PPP2R1A,SIKE1
PPP2R1A,PPFIA2
PPP2R1A,TIPRL
PPP2R1A,PRKCB
PPP2R1A,IRAK1
PPP2R1A,IRAK4
PPP2R1A,PPP3CA
PPP2R1A,BCL2
PPP2R1A,INTS11
PPP2R1A,TNNI3
PPP2R1A,PPP2R3B
PPP2R1A,PPP4R2
PPP2R1A,PPP2R2A
PPP2R1A,STK25
PPP2CA,PPP2R5B
PPP2CA,RPS6KB1
PPP2CA,NFKB1
PPP2CA,PPP3R1
PPP2CA,PPP1R1A
PPP2CA,PPP2R5A
PPP2CA,MAP2K2
PPP2CA,PRKCG
PPP2CA,STRN
PPP2CA,PPP2R3A
PPP2CA,BUB1B
PPP2CA,PRKCI
PPP2CA,MAP2K1
PPP2CA,RPS6KB2
PPP2CA,INTS6
PPP2CA,PPP2R2A
PPP2CA,STK25
PPP2CA,INTS5
PPP2CA,PPFIA3
PPP2CA,PPP2R5E
PPP2CA,ANAPC1
PPP2CA,TNNI3
PPP2CA,PPP4R2
PPP2CA,TGFBR2
PPP2CA,RYR2
PPP2CA,FGFR1OP
PPP2CA,TRAF3IP3
PPP2CA,TIPRL
PPP2CA,SIKE1
PPP2CA,IRAK1
PPP2CA,CDC20
PPP2CA,SET
PPP2CA,IGBP1
PPP2CA,PRKCZ
PPP2CA,PPP2R3B
PPP2CA,STRN4
PPP2CA,PTPA
PPP2CA,PPP2R2B
PPP2CA,PPP3CB
PPP2CA,PPP3CA
PPP2CA,BCL2
PPP2CA,PPME1
PPP2CA,LCMT1
PPP2CA,PPP4R1
PPP2CA,RELA
PPP2CA,INTS1
PPP2CA,PRKCA
PPP2CA,PPP2R5C
PPP2CA,MID1
PPP2CA,PPP2R5D
PPP2CA,PRKCB
PPP2CA,INTS11
PPP2CA,IRAK4
PPP2CA,INTS9
PPP2CA,REC8
PPP2CA,PPFIA2
PPP2CA,YAP1
PPP2CA,STK3
PPP2CA,CDC27
PPP2CA,INTS8
STRN,STK25
STRN,ESR2
STRN,MAP4K4
STRN,SIKE1
STRN,TRAF3IP3
STRN,MINK1
STRN,STRN4
STRN,STK26
STK25,CAB39
STK25,STRN4
STK25,STK26
STK25,SIKE1
STK25,TRAF3IP3
STK25,GOLGA2
STK26,CAB39
STK26,TRAF3IP3
STK26,SIKE1
STK26,STRN4
CTTN,VASP
CTTN,HIP1R
CTTN,ACTR3
CTTN,PXN
CTTN,TLN1
CTTN,SDC3
CTTN,SHANK2
CTTN,SH3PXD2A
CTTN,CD2AP
CTTN,GSN
CTTN,ASAP1
CTTN,TLN2
CTTN,WIPF1
CTTN,DLG4
CTTN,HDAC6
CTTN,ACTR2
CTTN,CDC42
CTTN,WASF2
CTTN,DNM2
STRN4,TRAF3IP3
STRN4,SIKE1
STRN4,DYNLL1
STRN4,TNIK
HCLS1,ARPC3
HCLS1,VASP
HCLS1,HIP1R
HCLS1,ACTR3B
HCLS1,ARPC1A
HCLS1,ACTR3
HCLS1,PXN
HCLS1,ARPC5
HCLS1,ARPC2
HCLS1,CRK
HCLS1,TLN1
HCLS1,DNM1
HCLS1,DNM2
HCLS1,ARPC1B
HCLS1,CRKL
HCLS1,GSN
HCLS1,WASF2
HCLS1,ACTR2
HCLS1,ACTB
HCLS1,WIPF1
HCLS1,DLG4
HCLS1,HDAC6
HCLS1,DNM3
HCLS1,SHANK2
HCLS1,ARPC4
HCLS1,HAX1
HCLS1,CD2AP
HCLS1,ARPC5L
HCLS1,TLN2
HCLS1,SH3PXD2A
ACTL6B,BCL7A
ACTL6B,PBRM1
ACTL6B,PHF10
ACTL6B,MEAF6
ACTL6B,PPARG
ACTL6B,EP400
ACTL6B,SMARCB1
ACTL6B,BCL7C
ACTL6B,BRD7
ACTL6B,DPF1
ACTL6B,SMARCC2
ACTL6B,SMARCA2
ACTL6B,SS18
ACTL6B,BRD9
ACTL6B,SMARCE1
ACTL6B,TRRAP
ACTL6B,YEATS4
ACTL6B,BANF1
ACTL6B,DPF3
ACTL6B,SMARCC1
ACTL6B,SMARCD2
ACTL6B,ACTB
ACTL6B,DPF2
ACTL6B,ACTL6A
ACTL6B,ARID1A
ACTL6B,SS18L1
ACTL6B,SMARCD1
ACTL6B,SMARCD3
ACTL6B,SMARCA4
BCL7A,DPF2
BCL7A,SMARCC1
BCL7A,SMARCD3
BCL7A,BICRAL
BCL7A,ARID1A
BCL7A,SMARCE1
BCL7A,SMARCB1
BCL7A,PHF10
BCL7A,SMARCA4
BCL7A,DPF1
BCL7A,BCL11B
BCL7A,BCL7C
BCL7A,SMARCA2
BCL7A,SMARCD1
BCL7A,BICRA
BCL7A,PBRM1
BCL7A,SMARCD2
BCL7A,ACTL6A
BCL7A,BCL7B
BCL7A,SS18
BCL7A,BRD9
BCL7A,DPF3
BCL7A,SMARCC2
BCL7A,BCL11A
PBRM1,DPF2
PBRM1,SMARCC1
PBRM1,H3-3B
PBRM1,SMARCD3
PBRM1,ARID1A
PBRM1,SMARCE1
PBRM1,SMARCB1
PBRM1,PHF10
PBRM1,SMARCA4
PBRM1,DPF1
PBRM1,BCL7C
PBRM1,SMARCA2
PBRM1,BRD7
PBRM1,SMARCD1
PBRM1,BICRA
PBRM1,BRD9
PBRM1,SETD2
PBRM1,ACTB
PBRM1,DPF3
PBRM1,SMARCD2
PBRM1,ACTL6A
PBRM1,SMARCC2
PHF10,DPF2
PHF10,SMARCC1
PHF10,SMARCD3
PHF10,ARID1A
PHF10,SMARCE1
PHF10,SMARCB1
PHF10,SMARCD2
PHF10,DPF3
PHF10,ACTB
PHF10,BRD7
PHF10,BCL7C
PHF10,SMARCD1
PHF10,ACTL6A
PHF10,SMARCC2
PHF10,SMARCA2
PHF10,SMARCA4
PHF10,BRD9
PHF10,SS18
PHF10,BANF1
MEAF6,JADE1
MEAF6,YEATS4
MEAF6,BRD8
MEAF6,KAT7
MEAF6,KAT6A
MEAF6,JADE2
MEAF6,KAT6B
MEAF6,MSL2
MEAF6,MSL3
MEAF6,ING3
MEAF6,MORF4L1
MEAF6,VPS72
MEAF6,TRRAP
MEAF6,MRGBP
MEAF6,MBTD1
MEAF6,ING4
MEAF6,MORF4L2
MEAF6,ACTL6A
MEAF6,ACTB
MEAF6,MSL1
MEAF6,JADE3
MEAF6,KAT8
MEAF6,BRPF1
MEAF6,BRD1
MEAF6,EP400
PPARG,NFKB1
PPARG,EGR1
PPARG,NR0B2
PPARG,SMARCC1
PPARG,FABP4
PPARG,SMARCD3
PPARG,PAX8
PPARG,LEP
PPARG,CDK5
PPARG,CEBPD
PPARG,SP1
PPARG,LPL
PPARG,CD36
PPARG,NCOA3
PPARG,KDM3A
PPARG,SMARCA2
PPARG,SMARCC2
PPARG,RXRG
PPARG,RXRB
PPARG,KLF5
PPARG,PCK1
PPARG,LPIN1
PPARG,NCOA6
PPARG,NCOA2
PPARG,CEBPB
PPARG,SREBF1
PPARG,CEBPA
PPARG,RXRA
PPARG,SMAD3
PPARG,SMARCE1
PPARG,ADIPOQ
PPARG,RELA
PPARG,HDAC3
PPARG,SMARCA4
PPARG,ARID1A
PPARG,ACTL6A
PPARG,SMARCD1
PPARG,NCOA1
PPARG,ACTB
PPARG,DPF3
PPARG,SMARCD2
PPARG,PLIN1
EP400,ACTR6
EP400,INO80B
EP400,ACTR5
EP400,YEATS4
EP400,BRD8
EP400,YY1
EP400,SRCAP
EP400,H2AZ1
EP400,ZNHIT1
EP400,H2AZ2
EP400,MSL2
EP400,MSL3
EP400,ING3
EP400,MORF4L1
EP400,ACTR8
EP400,VPS72
EP400,MCRS1
EP400,TRRAP
EP400,H2AC18
EP400,MRGBP
EP400,KAT8
EP400,ACTL6A
EP400,TFPT
EP400,ANP32E
EP400,NFRKB
EP400,MSL1
EP400,ACTB
EP400,MBTD1
EP400,MYCL
EP400,MORF4L2
SMARCB1,DPF2
SMARCB1,SMARCC1
SMARCB1,SMARCD3
SMARCB1,BICRAL
SMARCB1,ARID1A
SMARCB1,SMARCE1
SMARCB1,KMT2A
SMARCB1,BCL11A
SMARCB1,H2BC21
SMARCB1,BCL7B
SMARCB1,SMARCC2
SMARCB1,SMARCA2
SMARCB1,BCL7C
SMARCB1,BRD7
SMARCB1,DPF1
SMARCB1,H2BC8
SMARCB1,BICRA
SMARCB1,BCL11B
SMARCB1,SS18
SMARCB1,BRD9
SMARCB1,H2AC6
SMARCB1,ACTL6A
SMARCB1,SMARCD1
SMARCB1,SMARCA4
SMARCB1,DPF3
SMARCB1,SMARCD2
SMARCB1,ACTB
BCL7C,DPF2
BCL7C,SMARCC1
BCL7C,SMARCD3
BCL7C,BICRAL
BCL7C,ARID1A
BCL7C,SMARCE1
BCL7C,SMARCA4
BCL7C,DPF1
BCL7C,BCL11B
BCL7C,BICRA
BCL7C,SS18
BCL7C,BRD9
BCL7C,BCL11A
BCL7C,BCL7B
BCL7C,ACTL6A
BCL7C,SMARCC2
BCL7C,SMARCD1
BCL7C,SMARCA2
BCL7C,DPF3
BCL7C,SMARCD2
BCL7C,BRD7
BRD7,SMARCC1
BRD7,SMARCD3
BRD7,ARID1A
BRD7,SMARCE1
BRD7,SMARCA4
BRD7,DPF1
BRD7,SMARCA2
BRD7,ACTB
BRD7,SMARCD2
BRD7,DPF3
BRD7,SMARCD1
BRD7,ACTL6A
BRD7,SMARCC2
DPF1,DPF2
DPF1,SMARCC1
DPF1,SMARCD3
DPF1,ARID1A
DPF1,SMARCE1
DPF1,SS18L1
DPF1,SMARCA4
DPF1,BRD9
DPF1,SMARCA2
DPF1,SMARCD1
DPF1,SMARCC2
DPF1,ACTL6A
DPF1,SMARCD2
DPF1,DPF3
SMARCC2,DPF2
SMARCC2,SMARCC1
SMARCC2,SMARCD3
SMARCC2,BICRAL
SMARCC2,ARID1A
SMARCC2,SMARCE1
SMARCC2,SS18L1
SMARCC2,SMARCA4
SMARCC2,BCL11B
SMARCC2,SMARCA2
SMARCC2,SMARCD1
SMARCC2,BICRA
